Timestamp,FRUITS_VEGGIES,DAILY_STRESS,PLACES_VISITED,CORE_CIRCLE,SUPPORTING_OTHERS,SOCIAL_NETWORK,ACHIEVEMENT,DONATION,BMI_RANGE,TODO_COMPLETED,FLOW,DAILY_STEPS,LIVE_VISION,SLEEP_HOURS,LOST_VACATION,DAILY_SHOUTING,SUFFICIENT_INCOME,PERSONAL_AWARDS,TIME_FOR_PASSION,WEEKLY_MEDITATION,AGE,GENDER,WORK_LIFE_BALANCE_SCORE
3/14/2017,1,5,4,5,2,2,0,0,1,2,0,1,0,6,0,0,1,5,0,9,21 to 35,Female,593.2
3/14/2017,1,5,4,5,2,2,0,0,1,2,0,1,0,6,0,0,1,5,0,9,21 to 35,Female,593.2
3/14/2017,1,5,4,5,2,2,0,0,1,2,0,1,0,6,0,0,1,5,0,9,21 to 35,Female,593.2
3/15/2017,5,2,3,2,5,6,10,0,1,7,5,5,5,7,0,2,2,0,2,10,36 to 50,Male,684.3
3/15/2017,3,4,1,3,4,3,1,5,2,3,3,8,0,5,10,6,1,4,3,3,36 to 50,Female,585.9
3/15/2017,2,4,10,10,10,10,5,4,1,9,8,6,7,6,2,3,2,6,3,8,Less than 20,Female,728.5
3/15/2017,5,4,10,1,8,1,0,2,1,5,5,7,5,8,5,2,1,3,4,4,21 to 35,Female,649.2
3/15/2017,2,1,1,9,8,9,4,4,2,8,2,5,5,6,0,5,1,5,4,7,51 or more,Female,662
3/16/2017,2,1,2,2,3,2,0,0,1,2,1,3,0,6,0,4,1,2,2,8,21 to 35,Male,598.7
3/16/2017,5,1,10,10,10,10,10,5,1,9,9,10,5,8,3,0,2,10,7,10,51 or more,Female,790.9
3/16/2017,2,3,2,3,6,2,6,5,1,3,2,2,1,8,0,4,1,6,2,3,51 or more,Female,631.2
3/16/2017,2,3,2,3,6,2,6,5,1,3,2,2,1,8,0,4,1,6,2,3,51 or more,Female,631.2
3/16/2017,3,2,7,8,8,8,3,0,1,8,3,7,2,8,0,4,2,6,5,8,36 to 50,Male,698.5
3/16/2017,3,1,5,2,2,3,2,5,1,9,2,5,2,8,1,4,2,3,6,3,21 to 35,Female,667.5
3/16/2017,1,5,0,4,3,3,1,1,2,0,0,1,0,7,0,1,1,1,0,4,21 to 35,Female,557.7
3/16/2017,1,5,2,3,3,3,0,0,2,4,2,4,0,7,0,9,1,0,4,3,21 to 35,Female,560
3/17/2017,1,5,4,7,3,10,9,3,1,3,2,9,2,8,1,7,2,9,4,2,36 to 50,Female,670
3/17/2017,4,2,5,1,1,10,2,5,1,5,1,1,0,6,0,10,2,8,0,10,21 to 35,Female,654.4
3/17/2017,1,1,7,5,2,3,5,0,1,10,4,6,6,8,0,0,2,5,1,6,51 or more,Female,679.6
3/17/2017,5,5,0,0,3,2,2,0,2,0,1,1,0,6,0,0,1,5,2,10,51 or more,Female,583
3/17/2017,5,3,10,3,7,8,4,0,1,5,2,8,3,7,0,10,2,2,6,10,21 to 35,Female,681.5
3/17/2017,5,3,10,4,5,8,4,0,1,5,2,8,2,8,0,10,2,2,4,10,21 to 35,Female,676.6
3/18/2017,4,2,6,8,4,4,2,5,2,3,3,3,0,5,0,0,2,3,3,10,51 or more,Female,661.4
3/18/2017,3,3,10,10,10,10,0,5,2,5,5,2,1,7,0,2,1,0,5,7,36 to 50,Female,665
3/18/2017,1,1,10,10,9,10,5,5,1,7,2,4,2,7,0,1,2,10,2,10,36 to 50,Male,728.3
3/18/2017,1,3,10,6,7,3,1,3,1,7,5,2,3,9,0,0,2,10,4,2,21 to 35,Male,684.1
3/18/2017,3,1,5,5,10,8,3,5,1,10,5,7,2,7,10,0,2,6,3,10,21 to 35,Male,708.5
3/18/2017,3,3,10,10,4,4,6,5,1,1,5,2,5,8,0,3,2,0,4,10,21 to 35,Male,692.4
3/19/2017,2,5,2,7,7,6,4,4,2,2,3,2,1,8,10,3,2,7,2,5,51 or more,Male,622.7
3/19/2017,1,0,2,6,2,6,1,5,1,10,4,10,8,4,5,0,2,4,4,10,21 to 35,Male,696.6
3/19/2017,4,4,4,1,5,4,2,1,2,5,0,4,2,6,2,3,2,5,1,4,51 or more,Male,614.2
3/19/2017,4,4,4,1,5,4,2,1,2,5,0,4,2,6,2,3,2,5,1,4,51 or more,Male,614.2
3/19/2017,3,3,6,9,10,7,7,5,2,4,1,3,5,6,7,3,2,5,2,7,51 or more,Female,668.4
3/19/2017,5,0,1,6,8,4,2,5,2,10,1,8,1,9,0,1,2,10,2,10,51 or more,Male,702.3
3/19/2017,5,0,1,6,8,4,2,5,2,10,1,8,1,9,0,1,2,10,2,10,51 or more,Male,702.3
3/19/2017,1,1,3,7,10,5,3,0,1,9,2,2,10,7,2,0,2,8,1,10,36 to 50,Female,690.5
3/19/2017,2,1,10,8,5,6,4,5,2,7,3,3,10,8,0,2,2,4,5,10,21 to 35,Female,704.5
3/19/2017,3,3,2,1,0,10,0,5,1,3,3,3,3,8,0,1,2,1,6,7,21 to 35,Female,658.6
3/19/2017,1,5,2,1,0,10,0,0,1,5,0,5,3,8,0,1,2,10,0,3,36 to 50,Male,628.4
3/20/2017,5,1,10,10,10,10,8,5,2,8,5,5,10,7,0,4,2,10,4,10,36 to 50,Male,752.3
3/20/2017,3,5,3,5,5,10,0,5,1,0,0,6,0,6,4,10,2,8,0,2,36 to 50,Female,626.5
3/21/2017,1,3,1,2,10,4,2,5,1,2,2,1,3,5,4,4,2,2,2,2,21 to 35,Female,623.6
3/21/2017,5,3,10,10,10,10,5,5,2,8,6,6,10,7,3,7,2,10,2,10,21 to 35,Female,730.4
3/21/2017,1,3,7,3,2,10,2,0,1,10,0,10,0,8,0,1,2,5,1,0,21 to 35,Female,654.9
3/21/2017,2,2,9,5,10,10,5,1,1,6,2,8,10,8,1,2,2,5,1,3,21 to 35,Female,702.1
3/21/2017,2,3,0,0,0,4,0,0,1,7,1,1,0,9,0,1,1,10,2,10,21 to 35,Male,615.9
3/21/2017,5,1,4,7,5,10,6,5,1,7,7,7,3,8,0,3,2,10,3,7,Less than 20,Female,732.5
3/21/2017,1,4,2,2,2,2,2,1,1,0,1,1,2,7,0,8,2,1,0,8,21 to 35,Female,593.4
3/21/2017,3,0,6,2,0,0,0,0,1,4,2,6,1,8,0,2,2,10,2,5,36 to 50,Male,649
3/22/2017,2,2,5,10,3,10,5,3,1,8,7,3,10,5,0,1,2,3,1,10,21 to 35,Male,707.3
3/22/2017,0,3,2,4,3,10,2,0,1,4,4,3,6,7,0,2,2,10,2,10,21 to 35,Male,663.5
3/22/2017,1,3,10,3,0,10,3,4,1,2,3,7,1,7,6,1,2,2,1,8,21 to 35,Male,655.8
3/22/2017,3,4,10,10,5,10,3,3,2,8,7,5,3,6,5,2,1,5,2,3,21 to 35,Male,655.2
3/22/2017,2,2,10,8,5,10,7,5,2,7,4,7,2,6,0,7,2,7,8,10,21 to 35,Male,706.6
3/22/2017,2,2,3,5,3,7,4,1,1,6,6,7,3,6,2,7,2,2,2,5,21 to 35,Female,652.2
3/22/2017,5,2,5,10,7,10,4,1,1,7,7,2,10,6,0,0,2,10,3,5,21 to 35,Male,722.6
3/22/2017,0,3,2,4,3,10,2,0,1,4,4,3,6,7,0,2,2,10,2,10,21 to 35,Male,663.5
3/22/2017,5,1,3,10,8,10,7,3,2,8,4,8,7,5,3,2,2,8,7,3,36 to 50,Female,711.7
3/22/2017,1,2,10,10,2,10,1,0,1,7,1,3,2,6,0,1,2,3,2,3,21 to 35,Female,659.9
3/22/2017,2,4,3,6,6,10,3,2,1,3,4,6,0,7,0,2,1,7,2,5,21 to 35,Female,648.8
3/22/2017,3,4,4,3,10,8,2,5,2,8,1,5,0,7,0,5,1,6,1,3,36 to 50,Female,633.3
3/23/2017,2,3,0,6,5,10,3,3,2,8,5,4,7,7,4,6,2,5,5,7,36 to 50,Female,658.6
3/23/2017,3,3,3,4,4,2,6,5,1,6,0,3,3,9,0,1,2,7,1,5,36 to 50,Male,669
3/23/2017,2,4,4,5,3,6,4,1,1,5,0,5,0,6,6,10,2,7,2,4,21 to 35,Male,619.5
3/23/2017,4,4,2,2,2,3,4,3,2,7,2,10,1,6,6,3,1,4,2,7,36 to 50,Male,613.7
3/23/2017,5,2,5,10,7,10,4,1,1,7,7,2,10,6,0,0,2,10,3,5,21 to 35,Male,722.6
3/24/2017,2,5,4,2,10,10,10,2,1,2,4,6,4,7,0,2,2,5,10,3,51 or more,Male,687.9
3/24/2017,3,5,2,4,10,10,5,2,1,7,0,2,1,6,5,5,2,10,1,9,21 to 35,Female,659.7
3/24/2017,1,5,2,2,3,4,0,3,1,2,1,1,1,6,4,10,1,0,3,1,21 to 35,Male,562.6
3/24/2017,1,5,2,2,3,4,0,3,1,2,1,1,1,6,4,10,1,0,3,1,21 to 35,Male,562.6
3/25/2017,2,3,3,1,0,7,2,1,1,2,1,2,10,7,0,1,2,1,1,7,51 or more,Female,636.1
3/25/2017,2,4,2,5,5,3,1,5,1,3,1,3,5,6,4,3,2,8,1,2,36 to 50,Male,637.8
3/25/2017,2,1,10,8,5,6,4,5,2,7,3,3,10,8,0,2,2,4,5,10,21 to 35,Female,704.5
3/25/2017,5,2,5,10,7,10,4,1,1,7,7,2,10,6,0,0,2,10,3,5,21 to 35,Male,722.6
3/25/2017,1,4,1,5,10,3,4,5,1,8,1,10,1,7,10,0,1,6,7,6,36 to 50,Male,654.7
3/25/2017,1,3,4,4,2,2,2,2,2,3,2,10,3,6,10,3,1,4,7,6,21 to 35,Male,601.8
3/25/2017,2,1,2,5,0,9,0,0,2,7,3,8,2,5,0,0,2,0,4,4,Less than 20,Male,633.5
3/25/2017,3,0,10,10,1,2,0,0,1,1,0,3,1,8,0,0,2,10,1,7,21 to 35,Female,665.4
3/25/2017,3,4,2,5,3,6,2,1,2,5,1,1,6,8,2,3,2,8,0,2,51 or more,Male,620.8
3/25/2017,1,3,3,5,2,9,3,5,2,8,6,1,10,10,0,1,2,7,5,9,21 to 35,Female,687.5
3/25/2017,3,4,3,6,4,10,10,5,1,9,3,8,1,8,2,5,2,10,3,10,36 to 50,Male,710.6
3/25/2017,4,4,3,2,5,3,1,3,1,7,2,7,0,7,4,2,1,7,0,9,21 to 35,Male,637.1
3/26/2017,3,3,5,4,4,6,1,5,2,1,1,2,2,8,0,1,2,2,4,2,21 to 35,Female,632.9
3/26/2017,5,4,10,5,10,10,5,5,2,5,10,7,10,6,0,1,2,8,9,10,21 to 35,Female,744
3/26/2017,3,5,10,3,3,5,2,4,2,5,4,5,4,7,1,4,2,1,3,3,Less than 20,Female,638.4
3/26/2017,3,5,10,3,3,5,2,4,2,5,4,5,4,7,1,4,2,1,3,3,Less than 20,Female,638.4
3/26/2017,5,5,10,1,1,5,0,3,1,5,1,3,1,7,0,4,2,2,1,8,36 to 50,Female,643.1
3/26/2017,5,4,0,6,5,6,0,1,1,9,2,7,0,8,8,3,2,0,2,8,51 or more,Female,642.4
3/26/2017,0,3,2,4,3,10,2,0,1,4,4,3,6,7,0,2,2,10,2,10,21 to 35,Male,663.5
3/26/2017,0,2,3,6,1,2,2,5,1,5,4,9,1,8,0,7,2,2,6,10,36 to 50,Female,663.2
3/27/2017,5,1,10,10,6,8,3,0,1,3,3,5,3,9,0,0,1,4,2,4,21 to 35,Male,679.6
3/27/2017,4,4,2,1,0,4,0,0,2,3,3,3,2,7,0,5,1,1,4,2,21 to 35,Male,575.1
3/27/2017,0,3,2,4,3,10,2,0,1,4,4,3,6,7,0,2,2,10,2,10,21 to 35,Male,663.5
3/27/2017,1,4,5,5,3,2,2,1,2,5,3,8,10,5,0,6,2,5,2,8,21 to 35,Female,636.9
3/27/2017,3,4,10,10,3,5,8,2,2,7,4,9,8,7,7,2,2,10,3,3,21 to 35,Female,683.4
3/27/2017,3,4,2,4,0,4,2,0,2,2,2,6,1,6,7,2,2,3,3,3,36 to 50,Male,592.5
3/28/2017,3,4,2,4,0,4,2,0,2,2,2,6,1,6,7,2,2,3,3,3,36 to 50,Male,592.5
3/28/2017,3,4,2,4,0,4,2,0,2,2,2,6,1,6,7,2,2,3,3,3,36 to 50,Male,592.5
3/28/2017,5,3,3,5,1,10,2,0,1,8,1,2,0,5,0,0,2,10,1,5,36 to 50,Female,659.5
3/28/2017,2,3,7,6,6,10,7,5,2,7,3,2,5,8,10,3,2,10,4,3,36 to 50,Male,670.3
3/28/2017,3,4,8,9,3,8,10,3,2,5,5,2,3,7,8,4,2,10,4,4,36 to 50,Male,665
3/28/2017,3,1,5,6,7,10,10,5,2,8,5,7,6,7,0,3,2,10,3,10,36 to 50,Female,725.5
3/28/2017,3,3,3,10,6,10,4,5,1,8,8,5,5,8,0,8,2,8,4,3,51 or more,Female,706.6
3/29/2017,5,2,10,6,10,3,10,5,1,4,5,2,10,5,0,1,2,10,10,10,51 or more,Male,749.6
3/29/2017,4,4,6,4,6,10,2,2,1,3,10,5,10,8,0,4,2,3,5,10,51 or more,Male,703.2
3/29/2017,5,3,1,4,2,1,2,5,1,3,0,3,0,8,2,5,2,3,0,2,51 or more,Male,624.6
3/29/2017,4,4,5,10,10,10,8,2,2,4,1,7,2,6,0,2,2,10,2,2,21 to 35,Female,681.1
3/29/2017,2,5,1,7,10,8,5,1,2,5,3,6,5,9,0,10,2,10,1,10,36 to 50,Female,659.4
3/29/2017,3,3,1,6,10,10,2,3,2,7,6,5,6,8,0,1,2,3,8,1,36 to 50,Female,679.4
3/29/2017,5,3,3,5,10,7,4,1,1,10,1,6,1,6,3,2,2,10,5,5,21 to 35,Female,689.4
3/29/2017,3,3,6,10,10,10,5,5,1,5,10,6,10,7,0,1,2,5,10,1,36 to 50,Female,740.6
3/29/2017,2,3,2,10,10,10,2,5,1,8,2,10,0,7,0,4,2,5,2,7,21 to 35,Female,698.9
3/29/2017,2,3,3,7,10,10,1,5,1,7,3,10,10,8,1,3,2,5,1,10,36 to 50,Female,716.1
3/29/2017,2,2,4,5,3,10,3,3,2,10,3,8,10,8,0,3,2,10,4,5,36 to 50,Female,693.6
3/29/2017,5,2,2,4,8,10,2,2,2,5,3,10,2,7,2,2,2,7,2,3,36 to 50,Female,668.3
3/29/2017,1,4,0,2,3,1,0,0,1,3,1,8,2,4,7,5,2,6,2,8,21 to 35,Female,601
3/29/2017,3,3,2,7,10,10,4,5,2,9,5,5,5,7,0,7,2,7,5,8,21 to 35,Female,694.5
3/29/2017,2,2,3,5,8,5,2,5,2,5,1,5,10,7,0,3,1,10,2,10,51 or more,Female,665.6
3/29/2017,1,1,4,5,10,5,10,4,2,5,5,2,10,6,5,5,2,10,4,6,36 to 50,Male,681.8
3/29/2017,4,2,8,6,5,5,6,2,1,6,8,7,5,7,2,3,2,7,8,8,21 to 35,Female,715.3
3/29/2017,1,4,0,3,9,10,3,2,2,4,5,1,0,6,2,6,1,6,0,1,21 to 35,Female,593.2
3/29/2017,4,4,10,3,4,3,2,0,1,3,5,6,1,7,0,0,1,7,0,10,21 to 35,Female,650.5
3/30/2017,5,4,7,5,10,10,2,1,2,2,1,7,10,7,0,2,2,3,9,10,51 or more,Male,691.5
3/30/2017,5,1,3,10,10,10,3,3,1,8,5,10,5,9,0,2,2,10,7,10,21 to 35,Male,755.4
3/30/2017,1,3,4,4,6,10,2,0,1,8,2,7,2,8,0,3,2,10,2,2,21 to 35,Female,666.2
3/30/2017,3,4,0,0,10,10,0,2,1,7,1,9,0,6,0,0,2,3,3,7,51 or more,Female,662.8
3/30/2017,4,4,8,5,2,4,0,5,1,7,4,3,5,8,5,10,1,3,2,10,21 to 35,Male,641.6
3/30/2017,0,5,0,2,3,2,0,1,1,0,3,6,3,10,1,7,1,0,0,10,36 to 50,Male,586.5
3/30/2017,5,3,1,6,8,8,6,4,1,10,7,10,5,5,0,1,1,3,6,6,36 to 50,Female,703.6
3/30/2017,1,4,0,3,9,10,3,2,2,4,5,1,0,6,2,6,1,6,0,1,21 to 35,Female,593.2
3/30/2017,1,4,0,3,9,10,3,2,2,4,5,1,0,6,2,6,1,6,0,1,21 to 35,Female,593.2
3/30/2017,2,4,4,9,7,10,7,0,2,4,7,2,0,6,2,4,1,7,0,7,21 to 35,Female,630.8
3/30/2017,4,3,5,5,4,1,3,3,1,9,1,6,0,8,0,7,2,3,1,6,36 to 50,Female,654.1
3/30/2017,3,2,10,8,8,8,3,3,1,3,0,6,2,9,4,1,2,7,1,10,21 to 35,Male,696.8
3/30/2017,3,5,2,5,4,5,3,0,2,9,3,5,10,9,6,3,2,3,1,6,51 or more,Female,635.4
3/31/2017,2,1,1,3,1,1,0,0,1,2,1,2,2,8,2,1,1,0,2,10,21 to 35,Male,600.6
3/31/2017,2,2,4,4,2,10,1,1,1,5,1,4,0,7,5,2,2,8,2,4,36 to 50,Male,643.3
3/31/2017,3,3,10,5,3,10,5,2,2,5,5,2,5,6,5,5,1,4,8,4,21 to 35,Female,641
3/31/2017,5,4,3,4,10,10,3,5,2,7,4,9,0,4,0,10,1,10,3,7,36 to 50,Female,659
3/31/2017,3,5,2,10,2,10,3,0,1,2,3,10,5,4,7,3,1,5,3,4,21 to 35,Female,630.3
3/31/2017,1,5,4,2,10,10,10,2,1,10,10,10,10,5,5,3,2,10,10,9,36 to 50,Male,730.8
3/31/2017,2,3,3,6,7,6,10,5,2,6,3,2,10,8,0,10,1,10,2,10,21 to 35,Female,666.9
3/31/2017,0,0,4,3,10,10,5,5,1,10,1,1,4,6,0,2,2,10,8,0,21 to 35,Female,698.6
4/1/2017,2,5,1,2,0,10,5,0,1,0,0,3,0,6,10,5,1,3,0,2,36 to 50,Male,564.7
4/1/2017,3,2,10,7,2,3,2,2,1,5,0,5,2,7,0,1,2,4,0,4,36 to 50,Female,658.8
4/2/2017,5,4,10,10,10,5,3,4,1,5,4,10,3,8,0,5,2,3,5,3,36 to 50,Female,707.6
4/2/2017,1,2,2,5,3,5,4,1,2,2,4,6,2,7,10,3,2,6,8,3,51 or more,Female,621.6
4/2/2017,2,3,7,10,9,7,0,2,1,4,6,10,0,7,3,4,2,3,5,7,Less than 20,Female,683.6
4/2/2017,3,1,5,4,4,5,7,3,1,8,4,10,2,8,2,0,2,4,5,7,21 to 35,Male,702.5
4/2/2017,1,2,2,5,3,5,4,1,2,2,4,6,2,7,10,3,2,6,8,3,51 or more,Female,621.6
4/3/2017,5,0,0,7,0,1,0,1,1,9,4,10,0,7,10,1,2,1,0,10,36 to 50,Male,649.6
4/3/2017,5,0,0,7,0,1,0,1,1,9,4,10,0,7,10,2,2,1,0,10,36 to 50,Male,647.9
4/3/2017,5,3,8,6,2,1,2,5,1,5,1,6,4,6,0,1,1,5,1,4,21 to 35,Female,655.4
4/3/2017,3,4,10,9,9,10,10,2,1,9,8,5,6,7,10,0,2,10,6,7,Less than 20,Male,730.2
4/3/2017,2,3,7,10,9,7,0,2,1,4,6,10,0,7,3,4,2,3,5,7,Less than 20,Female,683.6
4/3/2017,4,1,10,4,10,8,6,2,1,6,4,7,2,8,0,3,2,10,4,7,21 to 35,Female,722.3
4/3/2017,2,1,1,3,1,1,0,0,1,2,1,2,2,8,2,1,1,0,2,10,21 to 35,Male,600.6
4/3/2017,3,3,2,4,10,3,3,5,2,5,0,1,0,5,2,0,2,6,2,10,36 to 50,Female,645.7
4/3/2017,2,4,5,10,6,2,1,2,2,10,1,1,5,9,0,1,2,4,2,6,51 or more,Female,649.9
4/4/2017,4,3,2,1,0,1,0,0,2,2,0,1,0,9,0,1,1,1,0,10,36 to 50,Male,576.8
4/4/2017,5,1,10,5,5,2,2,1,1,6,1,2,0,8,0,2,2,10,3,10,21 to 35,Male,685.6
4/4/2017,5,0,10,10,10,10,2,5,1,8,4,8,0,7,0,0,2,10,1,10,36 to 50,Female,751.2
4/4/2017,2,1,5,10,10,10,10,5,1,8,10,5,5,6,0,1,1,10,10,10,Less than 20,Female,750.4
4/4/2017,1,3,2,4,1,5,1,2,2,2,1,1,3,6,4,3,2,1,4,2,36 to 50,Male,589.8
4/4/2017,2,5,6,2,4,5,5,3,1,3,2,8,5,3,10,2,1,4,10,4,Less than 20,Female,629.7
4/4/2017,3,3,4,5,7,4,3,2,2,6,4,4,4,7,0,4,1,4,4,5,21 to 35,Male,633.1
4/4/2017,5,2,2,4,4,2,1,1,1,3,1,1,0,7,0,4,2,2,1,7,36 to 50,Female,629.1
4/5/2017,5,2,2,10,10,5,4,3,1,10,3,8,5,8,0,2,2,10,2,10,36 to 50,Female,729.3
4/5/2017,4,5,5,8,6,7,2,4,2,2,1,2,0,6,0,10,2,7,1,9,36 to 50,Female,634.2
4/5/2017,5,4,10,2,5,2,1,5,1,9,1,10,5,7,0,5,2,8,0,10,36 to 50,Female,695.5
4/5/2017,3,5,4,3,6,8,5,2,2,3,2,6,4,7,4,5,2,6,2,4,51 or more,Male,633.5
4/5/2017,3,4,1,7,10,10,10,3,1,9,10,1,3,7,1,1,2,9,2,2,36 to 50,Female,703.9
4/6/2017,5,3,6,3,5,6,2,5,1,6,4,8,3,6,10,0,2,3,2,8,51 or more,Female,676.2
4/6/2017,4,4,3,10,5,10,5,4,2,10,10,2,5,8,0,2,2,10,10,3,21 to 35,Male,711.1
4/6/2017,1,4,0,5,2,5,2,5,2,0,4,6,6,8,10,2,1,8,3,2,21 to 35,Female,603.1
4/6/2017,0,3,5,3,5,6,5,2,1,4,4,1,4,7,7,3,1,4,5,7,21 to 35,Male,627.4
4/6/2017,1,5,10,5,10,2,2,5,2,1,1,4,1,5,10,5,2,10,1,10,21 to 35,Female,629.3
4/6/2017,1,5,2,5,3,5,0,4,1,0,0,10,0,7,10,8,1,5,1,10,36 to 50,Male,598.6
4/6/2017,5,3,10,10,10,10,0,5,2,7,0,5,5,8,5,3,2,1,3,3,Less than 20,Female,679.4
4/7/2017,3,3,2,4,7,9,2,4,2,9,9,5,4,7,0,1,2,7,9,8,51 or more,Female,697.9
4/7/2017,5,3,5,9,10,8,3,3,1,3,2,6,3,6,4,2,2,5,3,6,21 to 35,Male,687.7
4/7/2017,3,4,5,10,10,3,10,5,1,8,3,8,4,7,0,1,2,7,2,7,51 or more,Female,718.9
4/7/2017,2,1,1,6,7,10,1,5,1,5,5,7,5,6,10,2,2,7,8,3,51 or more,Female,684.5
4/7/2017,2,1,3,7,4,5,3,5,2,6,3,3,4,8,0,1,2,7,4,4,21 to 35,Male,668.8
4/7/2017,4,2,3,10,8,10,8,5,2,7,7,9,5,8,7,4,2,7,8,7,36 to 50,Female,717.6
4/7/2017,2,5,1,3,10,7,5,1,1,8,0,1,1,5,4,5,2,10,10,10,21 to 35,Female,661
4/7/2017,5,1,7,10,10,6,8,1,1,10,10,10,4,8,0,1,2,10,10,10,36 to 50,Female,772.2
4/7/2017,5,4,10,4,9,6,2,2,1,10,1,6,1,8,0,0,2,8,1,4,51 or more,Female,693.2
4/8/2017,0,5,1,2,2,1,0,0,2,1,0,1,3,8,10,10,1,3,1,3,21 to 35,Male,522.2
4/8/2017,0,5,10,8,4,1,1,3,2,4,0,2,2,9,0,4,1,4,0,1,36 to 50,Female,594
4/8/2017,2,5,7,6,10,10,5,3,1,0,2,10,0,6,0,1,1,10,8,6,36 to 50,Female,681.7
4/8/2017,2,1,4,10,10,8,8,5,2,7,9,6,7,7,0,2,2,9,8,7,51 or more,Male,733.8
4/8/2017,2,1,4,10,10,8,8,5,2,7,9,6,7,7,0,2,2,9,8,7,51 or more,Male,733.8
4/8/2017,2,2,0,4,0,0,1,0,2,0,1,2,0,5,0,0,1,0,1,10,51 or more,Male,569.4
4/9/2017,2,2,1,4,4,3,3,2,1,8,2,9,3,6,0,2,2,2,2,2,36 to 50,Female,650.9
4/9/2017,2,2,4,4,4,6,5,2,1,6,6,7,3,7,3,3,2,5,6,5,21 to 35,Male,676.2
4/9/2017,4,3,3,6,10,10,5,5,2,5,2,7,1,6,8,6,2,6,1,3,36 to 50,Female,653.9
4/9/2017,2,5,5,2,10,2,1,5,2,6,1,4,0,6,0,0,2,9,8,1,51 or more,Female,646.5
4/10/2017,4,3,2,8,7,5,9,4,1,10,4,7,4,7,10,0,2,8,10,5,Less than 20,Male,710.2
4/10/2017,2,3,3,4,10,6,6,2,2,10,5,10,10,7,8,0,2,10,10,4,Less than 20,Male,698.9
4/10/2017,2,2,10,1,10,3,4,5,2,6,1,2,10,6,5,3,2,5,1,3,36 to 50,Female,654.6
4/10/2017,2,2,4,10,6,6,2,4,2,8,7,2,5,8,4,5,2,10,7,7,21 to 35,Female,683.9
4/10/2017,2,2,4,10,6,6,2,4,2,8,7,2,5,8,4,5,2,10,7,7,21 to 35,Female,683.9
4/10/2017,2,4,0,5,4,6,2,1,1,0,1,1,2,1,2,3,1,2,2,2,36 to 50,Female,580.3
4/10/2017,1,2,6,3,3,6,2,2,2,7,3,7,4,8,0,2,2,4,4,7,21 to 35,Male,656
4/10/2017,5,1,7,5,3,6,5,2,1,5,7,10,4,8,0,1,2,5,4,7,51 or more,Female,712.7
4/10/2017,2,4,0,4,2,5,2,0,1,1,1,2,0,9,0,8,1,7,0,5,21 to 35,Female,590.6
4/10/2017,3,1,4,3,1,3,1,0,2,6,3,2,1,6,0,0,2,3,1,7,21 to 35,Male,622.3
4/10/2017,5,3,3,4,10,10,3,5,2,5,5,10,2,8,10,1,2,5,2,10,36 to 50,Female,683.8
4/11/2017,1,2,8,4,2,6,5,1,1,6,3,10,4,7,10,4,2,5,3,2,21 to 35,Male,651.3
4/11/2017,5,2,6,3,8,6,7,3,1,8,4,10,3,8,0,2,2,6,7,7,36 to 50,Female,722.9
4/11/2017,4,4,4,4,3,5,3,1,2,6,1,10,1,7,0,10,2,4,1,8,21 to 35,Male,630.9
4/11/2017,3,3,2,3,2,6,1,1,1,9,2,5,2,7,10,1,2,5,1,7,36 to 50,Female,636.7
4/11/2017,5,2,8,7,5,10,6,5,2,6,5,10,5,8,0,1,2,3,2,9,21 to 35,Female,716.1
4/11/2017,2,4,1,4,3,5,2,5,2,7,4,2,1,7,3,1,2,6,1,4,21 to 35,Female,629.3
4/11/2017,2,2,5,4,2,5,1,2,1,7,1,3,2,8,0,4,1,4,0,7,36 to 50,Female,629.7
4/11/2017,0,1,1,4,1,7,3,0,1,6,1,8,10,7,10,2,2,2,1,4,Less than 20,Male,633.9
4/11/2017,4,2,10,0,0,5,3,0,1,8,2,10,4,7,10,0,2,2,3,10,Less than 20,Male,663.2
4/11/2017,5,3,5,2,4,4,2,2,1,5,3,10,5,7,0,0,1,1,2,7,21 to 35,Male,658.1
4/11/2017,1,5,4,8,3,10,5,4,1,8,10,5,10,5,0,2,1,7,2,1,21 to 35,Male,675.4
4/11/2017,1,5,3,7,3,10,8,3,1,9,10,5,10,5,0,1,1,8,3,1,21 to 35,Male,680.5
4/12/2017,3,3,6,7,10,3,8,2,1,7,1,6,1,6,0,1,1,10,2,10,36 to 50,Female,682.6
4/12/2017,5,4,10,6,10,10,5,5,2,7,5,10,3,6,0,6,2,7,2,5,36 to 50,Female,703.8
4/12/2017,3,3,6,2,1,10,0,2,2,5,3,3,0,6,0,0,1,1,0,7,36 to 50,Female,610.6
4/12/2017,1,2,6,4,2,5,2,0,2,5,5,10,0,5,0,3,1,2,1,0,21 to 35,Male,601.6
4/12/2017,3,2,0,3,0,5,0,0,1,5,2,2,3,6,0,0,2,1,0,6,36 to 50,Male,622.3
4/12/2017,2,1,5,10,10,10,6,5,1,7,4,5,10,7,0,1,2,10,8,10,51 or more,Female,755.7
4/12/2017,1,3,1,2,4,10,2,0,2,3,2,3,1,6,4,2,2,10,1,0,21 to 35,Female,605.5
4/12/2017,0,5,1,2,3,10,2,0,2,3,2,4,1,6,4,1,2,4,1,1,21 to 35,Female,588.7
4/12/2017,3,3,4,3,3,10,3,1,1,2,3,6,2,8,10,1,1,4,0,10,Less than 20,Male,630.3
